id,dt,val,category_1,category_2
1539,1614274459.0230732,0.7503244883778296,e,d
8384,1614274459.023078,0.07719724834705233,e,c
3028,1614274459.0230827,0.7603866926538242,b,d
9873,1614274459.023088,0.5529735348650022,a,c
8649,1614274459.0230927,0.872359575567977,e,d
7391,1614274459.0230975,0.2243086735043638,a,b
393,1614274459.0231028,0.4268691075613199,b,b
7986,1614274459.0231075,0.29542594203390893,d,a
5104,1614274459.0231128,0.24551496824107855,b,c
9672,1614274459.0231178,0.20133314372331912,d,c
7376,1614274459.0231228,0.9297534119438771,e,b
5217,1614274459.0231276,0.21903234324770804,d,e
2838,1614274459.0231323,0.36374828053387787,a,e
6970,1614274459.0231376,0.39111433562932363,d,b
449,1614274459.0231426,0.1636819654047782,b,c
5880,1614274459.0231476,0.38280616459092787,b,d
3971,1614274459.0231526,0.8324765891987421,a,e
4130,1614274459.0231578,0.5133126512181165,a,d
7711,1614274459.0231626,0.4132982092988211,d,d
1315,1614274459.0231678,0.6979374936944012,e,d
3452,1614274459.0231726,0.6478842541032547,a,b
3145,1614274459.0231774,0.3491555731422533,b,b
5306,1614274459.0231824,0.4646362766217391,c,b
3052,1614274459.0231872,0.42151133678237374,b,a
5287,1614274459.0231922,0.6993237681961464,a,e
2238,1614274459.0231972,0.260892595301528,e,a
3692,1614274459.023202,0.22492595009772298,b,e
5911,1614274459.0232072,0.6175452359670411,d,b
3442,1614274459.0232117,0.10935634507428993,a,a
8855,1614274459.023217,0.11170026529510912,c,c
9402,1614274459.023222,0.7803848004546067,a,a
2880,1614274459.023227,0.7211977858764272,d,a
2419,1614274459.0232317,0.11922874341495981,b,b
2063,1614274459.0232365,0.05131060175622493,d,a
8602,1614274459.0232415,0.3082421355326451,d,c
2757,1614274459.0232463,0.9952467689636968,b,a
3188,1614274459.0232513,0.7318017328936528,a,e
709,1614274459.0232563,0.6508718012833492,e,b
2985,1614274459.023261,0.08513768983938574,b,e
2098,1614274459.0232666,0.23997826907178998,c,d
5001,1614274459.0232718,0.6254800962580664,a,c
29,1614274459.023277,0.6909130792864177,b,a
9911,1614274459.0232818,0.7556227483653782,d,d
5695,1614274459.0232868,0.2285737205255246,d,a
3482,1614274459.0232937,0.9407363198749347,e,d
4896,1614274459.0232985,0.9869061268642497,a,c
4276,1614274459.0233037,0.15516158538041525,c,a
9101,1614274459.0233088,0.4343216229646937,a,e
4730,1614274459.0233138,0.2234205161760353,b,c
6699,1614274459.0233185,0.3185015207688151,c,e
9764,1614274459.0233233,0.5314241941919792,b,b
1245,1614274459.023328,0.715913004436128,d,b
5621,1614274459.0233328,0.7987131217094785,d,e
8418,1614274459.0233378,0.30735893784719337,b,c
3735,1614274459.0233426,0.354685665949628,a,c
5193,1614274459.0233476,0.5298177497231646,c,e
9159,1614274459.0233526,0.7359238786057561,b,d
8484,1614274459.0233576,0.2296763700474227,b,e
4125,1614274459.0233626,0.15647184549609405,e,c
8545,1614274459.0233674,0.8942082517281613,e,b
8479,1614274459.0233722,0.9391586688165171,b,b
5063,1614274459.023377,0.4830918853819829,b,c
3581,1614274459.0234158,0.36141672786982315,e,d
6634,1614274459.0234258,0.7223906665251797,d,a
4193,1614274459.0234346,0.07490456853116845,a,c
7324,1614274459.0234456,0.3526804566699061,b,a
5458,1614274459.023452,0.7086752756906965,c,a
7803,1614274459.023457,0.4643095991136412,e,d
2662,1614274459.0234616,0.17088462680748595,b,e
8714,1614274459.0234668,0.3487389796085153,e,a
3658,1614274459.0234714,0.7919116065115548,d,a
5334,1614274459.0234764,0.2950364443101292,a,b
5986,1614274459.023482,0.5680903474522525,a,d
7099,1614274459.023487,0.43686773549911995,d,a
2281,1614274459.0234919,0.09382900655333615,a,c
3523,1614274459.023497,0.33923447988821,c,a
9921,1614274459.023502,0.05111486199944115,d,e
1545,1614274459.0235074,0.09917706332234888,d,d
9081,1614274459.0235124,0.8261503159166983,e,a
3829,1614274459.0235174,0.332186098482805,b,d
6109,1614274459.0235224,0.4090844033870801,c,d
4723,1614274459.0235274,0.972547164875607,b,c
9998,1614274459.0235324,0.5477515505320858,e,b
3735,1614274459.0235372,0.934237416606585,b,b
4686,1614274459.0235417,0.24224172312802084,e,b
1755,1614274459.023547,0.5366196918386227,b,d
6763,1614274459.0235517,0.8561270017692405,a,a
9026,1614274459.023557,0.9424562926000203,d,a
8429,1614274459.0235617,0.8165130495107845,d,e
6142,1614274459.0235665,0.8110683893832867,d,c
3359,1614274459.0235715,0.8455086595300981,e,b
9175,1614274459.0235763,0.9568432998367119,a,b
3236,1614274459.0235813,0.6947375853411377,a,e
3448,1614274459.0235863,0.9812498425727583,b,e
3615,1614274459.0235915,0.5433342644634431,d,d
5135,1614274459.0235963,0.012353483898122186,e,d
7500,1614274459.0236013,0.7939034494528437,c,b
2129,1614274459.0236063,0.11942457559433062,a,d
452,1614274459.0236113,0.8289557791565488,d,d
2851,1614274459.0236163,0.6131955734867081,d,d
7569,1614274459.023621,0.17997889134514766,a,a
6076,1614274459.023626,0.6815235467459009,a,c
6883,1614274459.023631,0.6262269449068929,e,b
1804,1614274459.0236359,0.1590753345498097,b,a
4460,1614274459.0236409,0.15580860654287687,d,d
9456,1614274459.0236456,0.19363676056187795,c,a
917,1614274459.023651,0.5855649830226521,c,d
4826,1614274459.023656,0.5440645075547029,e,a
71,1614274459.023661,0.8066798989121103,e,e
2106,1614274459.0236657,0.31084634922648147,d,d
7187,1614274459.0236704,0.6817476396266843,e,b
2849,1614274459.0236754,0.6793415389754306,b,a
8002,1614274459.0236804,0.899459621234632,a,b
7756,1614274459.0236857,0.04898040405246995,b,c
7664,1614274459.0236905,0.3496827777491216,e,c
6173,1614274459.0236955,0.8312273488441313,c,a
8810,1614274459.0237005,0.007993646540199961,b,e
38,1614274459.0237052,0.6068934216784173,a,d
8572,1614274459.0237103,0.8040623891462085,c,d
8422,1614274459.0237153,0.9213914616642714,d,a
6542,1614274459.0237205,0.9113312943408947,e,d
2214,1614274459.0237253,0.49274612069635737,a,a
2196,1614274459.0237305,0.6085875310188578,d,d
3018,1614274459.0237355,0.8549993514968274,c,a
3530,1614274459.0237405,0.28870476925079924,d,e
5720,1614274459.0237453,0.09450127094493477,d,d
1786,1614274459.0237503,0.44768613129492085,b,e
5425,1614274459.0237558,0.4379837243176177,c,c
4679,1614274459.0237606,0.011648182482851488,a,a
1590,1614274459.0237656,0.052278486115938994,a,b
4085,1614274459.0237706,0.4996734346341132,a,d
8999,1614274459.0237756,0.6801109307582933,c,a
8973,1614274459.0237803,0.8243055588801208,a,e
1588,1614274459.023785,0.7053324768209711,c,c
2182,1614274459.0237904,0.5559178623568632,c,a
4284,1614274459.0237951,0.9696693502138394,d,d
7529,1614274459.0238,0.30660036926712164,e,b
3995,1614274459.0238051,0.4201108241731978,b,e
6093,1614274459.0238101,0.6538966680262933,a,d
1391,1614274459.023815,0.5792486652566531,a,d
5943,1614274459.0238197,0.1842378873298175,e,c
765,1614274459.023825,0.0680649330240769,c,e
9864,1614274459.0238297,0.9517328307460599,a,b
2962,1614274459.0238347,0.10318895759409674,a,b
3741,1614274459.0238395,0.3899180711815603,d,a
9517,1614274459.023844,0.5950070145178441,b,e
9962,1614274459.023849,0.5557637473057807,d,b
5728,1614274459.0238538,0.2845159740344607,d,a
4456,1614274459.0238588,0.2841628116197513,a,e
5532,1614274459.0238638,0.3614692923624738,b,b
9926,1614274459.023869,0.13683856211704415,a,e
4822,1614274459.023874,0.8212062537388939,d,c
2733,1614274459.0238788,0.23307171221091616,e,b
9670,1614274459.0238838,0.07145697866127776,a,e
5503,1614274459.0238888,0.272798380819784,d,c
526,1614274459.0238938,0.8644330899850544,b,a
9650,1614274459.023899,0.014169998055994726,a,d
6832,1614274459.0239043,0.5903056604462059,b,b
8587,1614274459.0239093,0.6116437249754199,d,c
5402,1614274459.0239143,0.49124750901743053,e,b
2929,1614274459.023919,0.9174668050554314,c,b
8366,1614274459.023924,0.8364340866179555,e,e
9443,1614274459.0239289,0.4262557750074858,c,a
9190,1614274459.0239336,0.7494011247069945,b,b
1918,1614274459.0239396,0.8224113303356267,b,c
2737,1614274459.0239444,0.5171350736576099,d,c
5741,1614274459.0239496,0.5995896922397785,c,e
4881,1614274459.0239544,0.29382172667803763,d,c
8284,1614274459.0239596,0.9712185641954398,d,c
8281,1614274459.0239644,0.6529634738279851,a,b
217,1614274459.0239692,0.06917418262668695,e,b
7320,1614274459.0239747,0.6416935149228725,e,c
4283,1614274459.0239801,0.19333991273948703,e,e
220,1614274459.0239851,0.28301202030594486,a,a
3985,1614274459.0239906,0.3892183046734975,d,a
372,1614274459.0239956,0.37236935989155606,b,c
5473,1614274459.0240004,0.13974418472977712,a,e
4508,1614274459.0240057,0.7591516399282858,e,b
7022,1614274459.0240107,0.49982138801978915,c,d
5663,1614274459.024016,0.6237751597477749,b,e
9214,1614274459.0240207,0.7781494452911719,a,e
7455,1614274459.0240257,0.9372508564345938,a,a
2265,1614274459.0240307,0.5700764556260045,b,e
9679,1614274459.0240357,0.04538079014316965,a,b
2418,1614274459.0240407,0.48388468393324524,c,c
2888,1614274459.0240455,0.5695938457568002,c,c
584,1614274459.0240507,0.6960506183951098,d,b
2685,1614274459.0240555,0.4527161295702412,e,b
2124,1614274459.0240605,0.4947090046105246,e,d
3207,1614274459.0240655,0.7050152026628755,c,c
2167,1614274459.0240707,0.2625118047303657,c,b
5307,1614274459.0240757,0.7803440830770172,d,d
6918,1614274459.0240808,0.8696083309832822,d,d
5648,1614274459.0240858,0.06471074797460508,d,d
5442,1614274459.0240905,0.07360890967967337,b,e
4890,1614274459.024096,0.8902187749263698,a,a
4405,1614274459.024101,0.6010018653188008,b,b
7400,1614274459.024106,0.9890959142259743,e,c
9992,1614274459.0241108,0.9430038968486746,e,a
9674,1614274459.024116,0.4005797083137145,b,d
3723,1614274459.0241208,0.3446323069875431,d,d
536,1614274459.024126,0.787291071315352,d,d
8207,1614274459.0241308,0.5947181253474497,d,a
7062,1614274459.0241356,0.4473216620896685,b,c
340,1614274459.0241406,0.46699423691115094,c,a
6594,1614274459.0241456,0.017702690511729235,e,e
8759,1614274459.0241508,0.2164213183935474,c,d
998,1614274459.0241556,0.8563150386933934,c,b
9815,1614274459.0241606,0.7968590167994692,c,c
5996,1614274459.0241654,0.03661044291338611,d,b
9200,1614274459.0241702,0.041446141078585574,d,b
2622,1614274459.0241754,0.004276288636203884,d,c
4435,1614274459.0241807,0.8869522229917455,e,e
115,1614274459.0241854,0.9385330581946254,a,b
1268,1614274459.0241907,0.06091304489818661,e,d
364,1614274459.0241957,0.30276831850754704,d,a
4778,1614274459.024201,0.761307584657158,b,c
4174,1614274459.024206,0.5851599596025667,b,d
2242,1614274459.0242107,0.9725914666785667,a,b
2607,1614274459.0242155,0.6071855013369573,d,a
715,1614274459.0242207,0.510596724300318,c,a
8822,1614274459.0242257,0.40866123552847233,c,d
7846,1614274459.0242307,0.8533302966034534,c,e
1917,1614274459.0242357,0.6022343828107182,b,b
9427,1614274459.0242407,0.28398181836042435,c,d
8641,1614274459.0242457,0.8341059173150284,b,d
8803,1614274459.0242505,0.16672423205920106,c,a
4701,1614274459.0242558,0.00418357664265967,a,a
9124,1614274459.0242605,0.5636132372099705,a,a
4623,1614274459.0242655,0.31210830965556435,a,a
8760,1614274459.0242703,0.3494490801899809,e,d
6760,1614274459.0242753,0.9010936003715719,a,e
5978,1614274459.0242805,0.7213365669667774,a,b
1707,1614274459.0243037,0.8226240922420847,a,b
9355,1614274459.0243146,0.47746141345487125,b,d
3572,1614274459.0243237,0.7197522555551112,e,b
9313,1614274459.0243287,0.9408050968285017,b,e
9339,1614274459.0243337,0.6140149691719,a,a
6361,1614274459.0243387,0.10556050027213959,d,d
1051,1614274459.0243437,0.7181809048825039,a,d
9605,1614274459.0243487,0.965474712350842,b,a
9156,1614274459.0243535,0.607586937994187,d,e
8202,1614274459.0243585,0.2120446870737771,c,d
2441,1614274459.0243633,0.4148403655314653,b,a
2189,1614274459.024368,0.4896675021290533,a,e
5086,1614274459.0243733,0.3732050984459163,e,d
9532,1614274459.024378,0.22489377047818582,b,e
1450,1614274459.024383,0.3365145164138481,d,b
9803,1614274459.0243878,0.21086204549091925,a,e
4746,1614274459.0243928,0.5334102430704546,e,a
2388,1614274459.024398,0.6229382164769551,d,e
1694,1614274459.0244026,0.06738531757665855,e,b
6896,1614274459.0244079,0.9133351684358473,e,c
6570,1614274459.024413,0.9821532563182875,c,b
7903,1614274459.024418,0.6752316793019822,c,d
7039,1614274459.0244231,0.042465121346572876,b,b
2562,1614274459.024429,0.9543398311810742,d,c
4930,1614274459.0244336,0.8496613519116925,b,b
5336,1614274459.0244389,0.07835807612991708,e,d
567,1614274459.0244436,0.9454022591117575,d,b
5920,1614274459.0244489,0.0322571486924067,d,c
7761,1614274459.0244536,0.38208900187766004,d,c
9504,1614274459.0244584,0.4320582329330588,a,e
6364,1614274459.024464,0.9123168790158691,a,b
7405,1614274459.0244684,0.9366910641890905,d,b
332,1614274459.0244734,0.7756118407495424,d,e
7469,1614274459.0244784,0.5271744162351499,d,d
9496,1614274459.0244834,0.19911392691267338,e,b
1958,1614274459.0244884,0.381544322595169,c,d
5599,1614274459.0244932,0.40863732437347744,d,a
5424,1614274459.0244982,0.038916906161793,e,a
3830,1614274459.024503,0.5029596785957509,b,d
1616,1614274459.024508,0.05857174997587822,c,a
1740,1614274459.0245128,0.22653302685789722,d,e
4386,1614274459.0245178,0.022625514660368107,c,c
9923,1614274459.024523,0.5618103161672553,c,b
4932,1614274459.0245275,0.7697745161233736,a,a
4552,1614274459.0245328,0.7972416651026107,b,c
3134,1614274459.0245378,0.09384316130279757,e,e
6920,1614274459.0245428,0.8159791058564481,c,e
9367,1614274459.0245478,0.7720241931537426,c,b
6635,1614274459.0245528,0.1465397424571212,b,d
7810,1614274459.0245576,0.7032304019784377,b,e
1287,1614274459.0245626,0.6312471781270665,b,d
4496,1614274459.0245678,0.18057180777825732,c,e
6857,1614274459.0245728,0.9444764819588992,e,b
7949,1614274459.0245779,0.43080385240118135,e,d
1077,1614274459.0245829,0.4192927355210788,a,e
5253,1614274459.0245879,0.7583732897307511,d,b
8172,1614274459.0245926,0.2387199059222147,c,b
6841,1614274459.0245976,0.9063747038180624,e,c
4336,1614274459.0246027,0.42191417938418796,e,d
6612,1614274459.0246074,0.10997807174671759,c,d
1946,1614274459.0246124,0.6973966237565875,b,e
4372,1614274459.0246172,0.3043347038607739,e,a
7029,1614274459.024622,0.19281844671599313,b,d
7196,1614274459.024627,0.4996364895444615,a,e
4115,1614274459.0246317,0.02182958731661999,b,c
3129,1614274459.024637,0.04564903077653204,a,a
9615,1614274459.0246418,0.482929595338332,e,b
7076,1614274459.0246468,0.0072491790221073105,e,a
7127,1614274459.024652,0.6181931928277594,b,c
2064,1614274459.0246572,0.793231911606038,e,d
2085,1614274459.024662,0.30299318298366407,b,e
6844,1614274459.024667,0.16784038407989776,e,b
7637,1614274459.0246723,0.682527610073202,a,e
6964,1614274459.024677,0.8904855140989438,d,a
5142,1614274459.0246818,0.08750786414604184,d,c
79,1614274459.0246868,0.07445623425541503,e,d
3831,1614274459.024692,0.6288952852805401,b,b
7080,1614274459.024697,0.2808978999290235,a,a
7035,1614274459.0247016,0.3152130472336233,b,b
8689,1614274459.0247068,0.9801884333825969,b,d
4201,1614274459.0247116,0.44266507483234907,c,d
5639,1614274459.0247169,0.02877665689225839,d,c
4976,1614274459.0247216,0.8767640262834706,b,b
5804,1614274459.0247266,0.057720655950107336,a,a
1142,1614274459.0247316,0.2990744829779143,b,e
197,1614274459.0247364,0.6893450623922056,d,e
1234,1614274459.0247416,0.22737982410507473,e,a
5316,1614274459.0247467,0.31726294644244224,d,d
999,1614274459.0247517,0.478038364085283,e,e
8960,1614274459.0247564,0.3333436317809332,b,c
879,1614274459.0247614,0.7135809818394914,c,b
248,1614274459.0247662,0.9725563249120937,b,d
5486,1614274459.024771,0.904448050128018,b,d
6035,1614274459.024776,0.4704330469772924,c,e
3519,1614274459.0247808,0.368797924854836,d,d
1222,1614274459.0247858,0.7117904407810941,b,a
6110,1614274459.0247905,0.5708973530366295,e,c
9203,1614274459.0247953,0.8039745210320756,b,c
4859,1614274459.0248003,0.9134747775508298,d,a
6195,1614274459.024805,0.8396625004841913,d,c
4264,1614274459.02481,0.6047086240773052,c,d
6563,1614274459.0248148,0.164971905159236,b,e
7042,1614274459.0248199,0.01966184968816187,b,e
8094,1614274459.0248253,0.34161991835451344,b,a
9754,1614274459.0248306,0.2082992842644631,d,e
1312,1614274459.0248353,0.6765086760948835,e,a
139,1614274459.0248404,0.4202207454558464,b,c
4563,1614274459.0248456,0.41887449672270594,b,b
8406,1614274459.0248508,0.7038085887841915,c,a
4441,1614274459.0248559,0.6969468640989629,b,c
8160,1614274459.0248606,0.8925099708096428,a,e
8962,1614274459.0248659,0.6320268832995845,a,d
1575,1614274459.024871,0.12383472232517412,c,b
3262,1614274459.024876,0.8309053050458628,e,e
4563,1614274459.0248811,0.5054059711457348,a,c
3057,1614274459.0248861,0.1443785823107595,d,c
1975,1614274459.024891,0.02628840029536017,b,a
3432,1614274459.024896,0.6889007336079948,a,a
6686,1614274459.0249016,0.08580466581005275,c,b
9565,1614274459.024907,0.23272075692235383,a,e
8122,1614274459.024912,0.5605068234384288,d,c
4293,1614274459.0249166,0.17197125208066966,c,c
7673,1614274459.024922,0.3591933299138038,a,d
4658,1614274459.0249267,0.007672992236159137,c,c
8644,1614274459.024932,0.8275314468213785,a,e
6003,1614274459.0249367,0.31129840385394225,c,d
8606,1614274459.0249417,0.859505967577786,a,a
6239,1614274459.0249467,0.15363854266810328,b,e
1093,1614274459.0249517,0.9911640030777185,d,a
1193,1614274459.0249567,0.029659456637179615,d,c
9399,1614274459.024962,0.6642181794788236,d,a
9934,1614274459.024967,0.22616228489115786,c,a
5494,1614274459.0249722,0.044920188564510966,c,d
9453,1614274459.0249774,0.4775250262775469,e,e
7106,1614274459.0249825,0.6692863504918097,b,a
3606,1614274459.0249875,0.693485550040965,d,e
7540,1614274459.0249922,0.4802504728377254,a,d
9379,1614274459.0249972,0.9602365434057121,b,c
3747,1614274459.0250022,0.7870263680016656,d,a
6207,1614274459.0250072,0.26483142062425913,b,c
8236,1614274459.0250125,0.15236293025703918,c,c
6905,1614274459.0250175,0.17296215038140095,b,a
1815,1614274459.0250227,0.6226721368600414,d,b
8054,1614274459.0250275,0.4156540680235187,d,e
9184,1614274459.0250325,0.8374437744802823,e,b
8878,1614274459.0250373,0.8826201308198445,e,c
9341,1614274459.025042,0.5652134187237559,e,d
448,1614274459.025047,0.5668561008647229,b,d
7500,1614274459.025052,0.5609291026900366,a,a
9558,1614274459.0250573,0.9781186566395939,b,a
8706,1614274459.025062,0.25270267526403545,a,c
2939,1614274459.025067,0.45529520657739797,d,a
8939,1614274459.025072,0.9943558801785382,b,c
2168,1614274459.025077,0.7561691374442403,b,a
6374,1614274459.0250819,0.011583391191766879,a,e
4790,1614274459.0250866,0.2972736451590672,a,d
3626,1614274459.025092,0.2565487972121855,e,d
5254,1614274459.0250967,0.48831982434369225,a,c
9009,1614274459.025102,0.902895630123259,e,c
3773,1614274459.025107,0.41666545409130507,e,a
8205,1614274459.025112,0.014484439136250415,b,d
3707,1614274459.0251167,0.7547618849487543,e,d
9061,1614274459.0251215,0.7501840161892729,b,a
2937,1614274459.0251265,0.29461940249171925,a,c
257,1614274459.0251315,0.5672716501610501,d,d
561,1614274459.0251365,0.17952774261626847,e,e
9938,1614274459.0251415,0.6794358694111599,c,c
9458,1614274459.0251467,0.11489091797947071,a,e
9185,1614274459.0251517,0.7790933894932748,b,d
5468,1614274459.0251565,0.8323953276562933,b,a
127,1614274459.0251646,0.35727926340294835,b,b
1058,1614274459.0251849,0.10259863576897421,e,d
1238,1614274459.025196,0.5859492763525459,d,d
5255,1614274459.025205,0.7841453378874351,b,e
5696,1614274459.02521,0.7583620680707543,c,b
3079,1614274459.025215,0.839058854982566,d,c
6609,1614274459.0252197,0.03401752379943612,a,c
458,1614274459.0252244,0.8270729558794535,d,c
6558,1614274459.0252292,0.5415407815039768,d,e
7253,1614274459.0252342,0.11757124713024025,e,c
4877,1614274459.0252392,0.018893978518690346,a,b
7622,1614274459.0252445,0.6261639540734454,c,b
9915,1614274459.0252492,0.8815544034670075,c,b
4776,1614274459.0252542,0.8413501659765155,d,e
3079,1614274459.025259,0.5418080128392121,e,e
4839,1614274459.025264,0.3585588195598318,c,e
2475,1614274459.025269,0.4728543323682278,c,a
9037,1614274459.025274,0.5281340369159311,a,c
6560,1614274459.0252788,0.0764110974459169,a,c
6288,1614274459.0252838,0.35232739938101343,a,d
6968,1614274459.025289,0.949224313679145,b,e
7736,1614274459.0252938,0.6544822676742116,e,d
708,1614274459.0252986,0.7525810693968432,a,b
5468,1614274459.0253038,0.9833993305565483,c,d
9320,1614274459.0253086,0.39444225744957384,c,b
2869,1614274459.0253139,0.9501981022154737,d,b
1364,1614274459.0253189,0.896867266065017,a,e
2958,1614274459.0253239,0.8371690425594728,e,b
250,1614274459.0253289,0.11972760223122347,b,a
2014,1614274459.0253341,0.07052316413108561,d,c
5994,1614274459.0253391,0.38211630364257476,e,d
3767,1614274459.0253444,0.44248264542498594,e,b
6861,1614274459.0253491,0.41823664280310013,a,c
123,1614274459.025354,0.166174228460919,a,d
6577,1614274459.025359,0.7322936793161821,d,d
5379,1614274459.0253637,0.7934022784954915,c,b
8141,1614274459.025369,0.31255738825653256,a,c
1441,1614274459.0253737,0.41652158982620446,e,b
9027,1614274459.02538,0.13646202962640608,a,b
4838,1614274459.0253847,0.031033921862729352,a,e
7829,1614274459.02539,0.7386534454091304,e,b
2069,1614274459.0253947,0.8027066218670955,a,c
5234,1614274459.0253994,0.5670764286003536,d,b
5923,1614274459.0254045,0.46900184096010156,b,d
2756,1614274459.0254092,0.48785186212636733,e,b
205,1614274459.0254145,0.3587293261965482,e,e
6517,1614274459.0254195,0.279849280089458,b,c
7019,1614274459.0254245,0.6320968392999596,a,e
136,1614274459.0254292,0.2600593943111401,d,b
8410,1614274459.025434,0.17920306295064636,b,d
586,1614274459.025439,0.9695255225393185,c,a
8024,1614274459.025444,0.4063002173434034,c,d
1374,1614274459.0254488,0.31370111542609147,a,d
3750,1614274459.0254538,0.9185739312073565,b,b
4995,1614274459.025459,0.9373857291616393,e,b
