id,dt,val,category_1,category_2
426,1653489498.6365962,0.9985147222232466,d,b
2713,1653489498.6365962,0.9353032453004794,d,d
4925,1653489498.6365962,0.6456868731299642,b,d
4889,1653489498.6365962,0.6815237202451415,d,e
3676,1653489498.6365962,0.1592397454377783,a,b
830,1653489498.6365962,0.7686101396968851,c,b
3648,1653489498.6365962,0.06182910666270158,b,e
3460,1653489498.6365962,0.4080286093528517,e,c
7396,1653489498.6365962,0.27001595000110756,d,b
8142,1653489498.6365962,0.6809165462023923,a,e
7663,1653489498.6365962,0.956874933030067,c,a
4598,1653489498.6365962,0.9586993849403543,d,b
6517,1653489498.6365962,0.4895045776228454,b,e
8191,1653489498.6365962,0.21892138087139923,b,a
4153,1653489498.6365962,0.1317918141181157,c,e
7902,1653489498.6365962,0.04599062047249647,c,e
7291,1653489498.6365962,0.4689662078207991,d,c
4600,1653489498.6365962,0.9971616418911453,a,e
8150,1653489498.6365962,0.529556219447528,a,c
8800,1653489498.6365962,0.049373753998992354,d,b
1565,1653489498.6365962,0.162604069202416,d,a
3174,1653489498.6365962,0.6089291163548917,c,d
1607,1653489498.6365962,0.739320995925604,a,e
6948,1653489498.6365962,0.5811784043348329,b,d
6137,1653489498.6365962,0.5586109805135214,c,c
5536,1653489498.6365962,0.31668283201853187,d,e
6357,1653489498.6365962,0.7649397403587236,c,d
1693,1653489498.6365962,0.6621252158895451,d,a
5796,1653489498.6365962,0.02352270781561494,c,a
9756,1653489498.6365962,0.29182040270914145,d,a
1759,1653489498.6365962,0.4150305004891096,c,c
1775,1653489498.6365962,0.050134285804903644,c,c
5475,1653489498.6365962,0.17299182832117965,b,e
7187,1653489498.6365962,0.5058593219606293,e,e
2996,1653489498.6365962,0.6518753400304069,a,e
3167,1653489498.6365962,0.28844445378469385,c,c
3431,1653489498.6365962,0.059624334250086064,d,e
1785,1653489498.6365962,0.997249845572758,b,b
7298,1653489498.6365962,0.009089554547154544,c,d
8101,1653489498.6365962,0.3203925824378907,a,d
1987,1653489498.6365962,0.4494414384873828,a,e
852,1653489498.6365962,0.10108236395345271,c,d
559,1653489498.6365962,0.442025324120918,c,d
4289,1653489498.6365962,0.16493421508016537,e,e
2535,1653489498.6365962,0.29461473861177423,c,d
5490,1653489498.6365962,0.43562924468894093,c,c
5984,1653489498.6365962,0.5559955434552424,b,d
8283,1653489498.6365962,0.7636388577737347,a,b
3720,1653489498.6365962,0.3702423771477109,b,e
5747,1653489498.6365962,0.3984032581853739,c,a
3486,1653489498.6365962,0.07023914041116486,e,c
866,1653489498.6365962,0.1724141960307991,e,a
3735,1653489498.6365962,0.9943374480488358,e,c
3715,1653489498.6365962,0.44485313556913675,e,b
1213,1653489498.6365962,0.30245558190473,e,e
1087,1653489498.6365962,0.4247908819788512,c,c
1837,1653489498.6365962,0.24330942351742846,e,c
842,1653489498.6365962,0.9811547203781639,e,d
4394,1653489498.6365962,0.5890098194000215,a,a
2802,1653489498.6365962,0.8868989397698888,a,e
8331,1653489498.6372862,0.6033391029329069,d,a
6681,1653489498.6372862,0.14390750191901458,e,d
5831,1653489498.6372862,0.11715422643937379,c,a
1359,1653489498.6372862,0.6409585353106669,a,a
2952,1653489498.6372862,0.47034211130999914,b,a
6739,1653489498.6372862,0.800881508312407,d,e
1697,1653489498.6372862,0.48873831271975665,a,d
3341,1653489498.6372862,0.9084648899478203,e,a
5607,1653489498.6372862,0.8391107035162862,a,d
5131,1653489498.6372862,0.00212119918438336,d,e
2818,1653489498.6372862,0.8592012143266905,e,d
7771,1653489498.6372862,0.8741221832869509,e,a
2715,1653489498.6372862,0.8225879758997187,d,c
1976,1653489498.6372862,0.058056256814748686,e,a
9749,1653489498.6372862,0.19011016333884356,b,b
6274,1653489498.6372862,0.007876423943724897,d,a
8292,1653489498.6372862,0.4059628672872675,c,a
8856,1653489498.6372862,0.21603309113986913,b,e
9011,1653489498.6372862,0.059760769994328444,e,a
6272,1653489498.6372862,0.3122852498363661,a,b
6412,1653489498.6372862,0.4506407296195494,b,b
6899,1653489498.6372862,0.1412404990826316,e,a
2054,1653489498.6372862,0.6352935440039298,d,d
4117,1653489498.6372862,0.738104021947332,d,d
4471,1653489498.6372862,0.8337304827758059,b,c
9336,1653489498.6372862,0.9593333340288375,d,a
6109,1653489498.6372862,0.8797918596245975,a,e
1348,1653489498.6372862,0.5164735185111162,c,e
5527,1653489498.6372862,0.6406375150635321,c,e
5027,1653489498.6372862,0.8905132213096124,b,e
2321,1653489498.6372862,0.7184855713303877,d,d
8477,1653489498.6372862,0.6025086559823792,a,a
6691,1653489498.6372862,0.4409988431227466,a,d
8748,1653489498.6372862,0.17926811991158909,a,c
3253,1653489498.6372862,0.6238188960380654,b,d
6022,1653489498.6372862,0.007700420539204167,b,a
246,1653489498.6372862,0.19192079360839465,c,d
2164,1653489498.6372862,0.9351480177194513,e,d
7534,1653489498.6372862,0.875963395555076,b,d
9071,1653489498.6372862,0.38806591248772737,e,b
4756,1653489498.6372862,0.7672365799385056,c,e
6522,1653489498.6372862,0.44379461379392393,e,a
5217,1653489498.6372862,0.38712108831134584,d,a
36,1653489498.6372862,0.7137646371180335,b,e
5381,1653489498.6372862,0.8056830300783392,b,d
8658,1653489498.6372862,0.3969151379856982,a,b
1949,1653489498.6372862,0.8255179735250426,a,c
4227,1653489498.6372862,0.5881968961782902,b,b
5799,1653489498.6372862,0.023486993130549694,b,c
8497,1653489498.6372862,0.5329292657255272,b,a
4894,1653489498.6372862,0.7213994239998124,a,a
8064,1653489498.6372862,0.7678118552645326,c,a
6796,1653489498.6372862,0.3053502207841955,e,c
1043,1653489498.6372862,0.2721957306857197,e,b
811,1653489498.6372862,0.27118540076271147,c,c
5057,1653489498.6372862,0.6405518760376431,a,b
2915,1653489498.6372862,0.1054124871919353,b,c
2892,1653489498.6372862,0.3077433554709864,d,e
4523,1653489498.6372862,0.6076412519322419,a,a
9861,1653489498.6372862,0.11130608359140881,e,a
7508,1653489498.6372862,0.9141844310393983,c,e
2961,1653489498.6372862,0.8223207475643821,c,a
3101,1653489498.6372862,0.032195763539157096,e,e
7469,1653489498.6372862,0.48977558883174455,e,e
4088,1653489498.6372862,0.7040214839639245,e,a
5197,1653489498.6372862,0.08973600354682176,e,d
5618,1653489498.6372862,0.8138181181061631,c,b
7449,1653489498.6372862,0.29943476707145034,e,e
6555,1653489498.6372862,0.9109313344276692,b,e
7968,1653489498.6372862,0.7354864118270182,d,a
5988,1653489498.6372862,0.8994192199646205,d,a
246,1653489498.6372862,0.9505226733875763,a,b
9905,1653489498.6372862,0.12258133778107216,b,e
8474,1653489498.6372862,0.28674109101850187,d,c
7871,1653489498.6372862,0.6785411551057345,a,a
2752,1653489498.6372862,0.9973155199195408,c,c
1816,1653489498.6372862,0.29684732986689155,a,e
5581,1653489498.6372862,0.8728808659975646,d,c
7019,1653489498.6372862,0.8240113245867419,e,c
8974,1653489498.6372862,0.7098011058884304,a,b
3358,1653489498.6372862,0.5046390695787417,d,b
4388,1653489498.6372862,0.40129011889955946,c,e
838,1653489498.6372862,0.051855405051211445,b,c
6241,1653489498.6372862,0.35562441537713985,e,a
7496,1653489498.6372862,0.8999787992478585,a,b
7981,1653489498.6372862,0.43083803011927946,b,c
3834,1653489498.6372862,0.6831763289050108,c,e
442,1653489498.6372862,0.5552148542331946,d,e
1041,1653489498.6372862,0.5162309209524514,e,d
1754,1653489498.6372862,0.9778349568104792,c,d
1054,1653489498.6372862,0.19296097657806632,d,b
3547,1653489498.6372862,0.8517050299609217,a,e
1286,1653489498.6372862,0.602260521911986,e,d
8806,1653489498.6372862,0.5306682712689156,c,c
3573,1653489498.6372862,0.6501976200066848,d,b
2518,1653489498.6372862,0.012951697084748415,c,d
160,1653489498.6372862,0.9158120346015989,b,d
2190,1653489498.6372862,0.06853321721474193,a,a
7481,1653489498.6372862,0.8737317879042508,b,c
3664,1653489498.6372862,0.588835199996243,a,a
3117,1653489498.6372862,0.7248594414618487,d,b
320,1653489498.6372862,0.4065826005509182,c,e
1158,1653489498.6372862,0.564519377603154,d,d
9796,1653489498.6372862,0.9041706666040832,a,e
204,1653489498.6372862,0.32551683801140197,c,e
3361,1653489498.6372862,0.1439916541457935,b,b
4890,1653489498.6372862,0.2782549717279713,c,a
778,1653489498.6372862,0.500125738196662,a,e
1321,1653489498.6372862,0.56417569345538,c,a
7243,1653489498.6372862,0.8705821061836507,b,a
7533,1653489498.6372862,0.2251441147056782,e,c
9230,1653489498.6372862,0.6425833066640105,d,c
2749,1653489498.6372862,0.3780080819813946,a,a
3217,1653489498.6372862,0.48149113240395214,e,d
2005,1653489498.6372862,0.47068485862076925,c,a
4540,1653489498.6372862,0.17892906336653547,a,d
166,1653489498.6372862,0.7701109594817002,c,d
3921,1653489498.6372862,0.06449921123984104,c,b
9123,1653489498.6372862,0.6566772122518393,d,b
179,1653489498.6372862,0.25261899460595716,e,e
4307,1653489498.6372862,0.9280527319955094,a,a
6606,1653489498.6372862,0.5290410982850814,a,d
160,1653489498.6372862,0.45142394490927396,d,d
1038,1653489498.6372862,0.318528160848791,b,b
5898,1653489498.6372862,0.3364349475179407,c,b
6329,1653489498.6372862,0.8481259436263251,e,b
9363,1653489498.6372862,0.04731937380515039,e,d
2937,1653489498.6372862,0.3723842051091265,a,b
1965,1653489498.6372862,0.7020968769745533,e,b
2132,1653489498.6372862,0.8376640414749569,e,d
9418,1653489498.6372862,0.6620695639450177,b,e
804,1653489498.6372862,0.9322172548521229,e,e
3694,1653489498.6372862,0.5669825120733633,b,c
85,1653489498.6372862,0.10952085418328505,c,e
5250,1653489498.6372862,0.7090899195716426,e,b
2640,1653489498.6372862,0.36833351821436844,e,c
8406,1653489498.6372862,0.4738335266738606,d,d
9736,1653489498.6372862,0.5470860345477091,e,a
814,1653489498.6372862,0.3335518943993635,d,a
2957,1653489498.6372862,0.5619897990203816,a,d
4441,1653489498.6372862,0.19220728835421586,b,b
6361,1653489498.6372862,0.35514362843819347,b,c
2818,1653489498.6372862,0.9948686846742408,d,a
4386,1653489498.6372862,0.026288355031909405,a,d
4661,1653489498.6372862,0.7120391065820721,e,d
1152,1653489498.6372862,0.5363316488333321,e,e
4973,1653489498.6372862,0.6799811367956315,e,b
2219,1653489498.6372862,0.30257963103072816,c,e
3954,1653489498.6372862,0.900996342201586,c,e
1396,1653489498.6372862,0.05208536060634705,d,c
4186,1653489498.6372862,0.40961254754868337,c,b
5679,1653489498.6372862,0.9852965805382278,e,e
4710,1653489498.6372862,0.9869713067745258,a,d
8606,1653489498.6372862,0.4475978241386822,a,d
3757,1653489498.6372862,0.10370491870585807,a,b
7258,1653489498.6372862,0.8427842546937329,d,a
7661,1653489498.6372862,0.9191165629379139,d,e
7901,1653489498.6372862,0.9745242502088257,a,c
3055,1653489498.6372862,0.35064256267505467,a,a
1927,1653489498.6372862,0.477405858563122,b,c
4364,1653489498.6372862,0.3527717271105968,b,d
1101,1653489498.6372862,0.22143535659223956,e,c
7452,1653489498.6372862,0.858537821854604,c,e
4052,1653489498.6372862,0.4702455566304695,e,b
4475,1653489498.6372862,0.9216875147734996,b,c
4487,1653489498.6372862,0.3644811041389291,b,d
3518,1653489498.6372862,0.49317677906308977,b,a
3422,1653489498.6372862,0.6981796494256834,e,a
4944,1653489498.6372862,0.237543842641337,c,c
9170,1653489498.6372862,0.6184925336587951,d,a
1357,1653489498.6372862,0.4577219405685883,a,a
4490,1653489498.6383283,0.8998495920698906,b,d
3977,1653489498.6383283,0.3222961574515434,c,c
9236,1653489498.6383283,0.28938328641601907,b,d
6520,1653489498.6383283,0.49371129078947007,a,c
4894,1653489498.6383283,0.14401479985614807,c,e
8284,1653489498.6383283,0.9584073532030766,d,a
9284,1653489498.6383283,0.9286668621806367,d,c
9770,1653489498.6383283,0.7744487827958929,c,b
7533,1653489498.6383283,0.258195189015032,d,b
9045,1653489498.6383283,0.8383841201448233,a,a
2347,1653489498.6383283,0.1978681179158197,c,d
930,1653489498.6383283,0.07602299912865307,d,a
516,1653489498.6383283,0.6432997933233106,c,b
2996,1653489498.6383283,0.5428261634835858,d,b
8192,1653489498.6383283,0.6987569183510066,b,e
3876,1653489498.6383283,0.6882459958958475,e,a
1736,1653489498.6383283,0.8333019516133189,a,e
9052,1653489498.6383283,0.031920603563758365,d,a
732,1653489498.6383283,0.5996426821240887,b,d
7165,1653489498.6383283,0.2496014960901246,e,b
9847,1653489498.6383283,0.18643000340827398,b,b
9032,1653489498.6383283,0.7529958300762749,e,b
2667,1653489498.6383283,0.7365976510284262,e,b
4736,1653489498.6383283,0.059715103717180806,c,d
821,1653489498.6383283,0.4272757019134191,c,c
270,1653489498.6383283,0.8238302719865236,b,d
7441,1653489498.6383283,0.41369196870515534,e,a
4863,1653489498.6383283,0.7882094703891643,c,d
5364,1653489498.6383283,0.8665517269610077,a,d
8966,1653489498.6383283,0.2999546072870577,a,c
911,1653489498.6383283,0.33118447150717567,c,d
4867,1653489498.6383283,0.1459452965062653,e,e
1586,1653489498.6383283,0.3462745241118059,b,d
3714,1653489498.6383283,0.6737692990999617,d,d
7882,1653489498.6383283,0.8517276991838416,b,d
3504,1653489498.6383283,0.9131138096242983,b,d
8902,1653489498.6383283,0.5647235487708577,d,d
602,1653489498.6383283,0.03026680726384956,b,d
4122,1653489498.6383283,0.7907766945924433,c,e
5747,1653489498.6383283,0.7632649020927317,a,c
8594,1653489498.6383283,0.20853113403926438,b,d
8823,1653489498.6383283,0.9671112280866838,a,b
78,1653489498.6383283,0.12797185566260616,c,b
9165,1653489498.6383283,0.655739685254244,c,c
7931,1653489498.6383283,0.6811009992050623,d,d
6719,1653489498.6383283,0.6135861678160656,b,e
501,1653489498.6383283,0.29450024582852696,b,b
5111,1653489498.6383283,0.6415704699479071,a,a
3066,1653489498.6383283,0.1396137628979759,c,d
4254,1653489498.6383283,0.5595135321670603,c,d
56,1653489498.6383283,0.13340702178220076,b,c
5252,1653489498.6383283,0.28771149162353604,e,d
4695,1653489498.6383283,0.7668058044144195,e,d
7587,1653489498.6383283,0.5028832718993814,e,a
8975,1653489498.6383283,0.19232281987517208,a,d
3301,1653489498.6383283,0.33386157022015883,b,c
3540,1653489498.6383283,0.3028882146097899,e,b
6504,1653489498.6383283,0.42488913059319444,c,d
6407,1653489498.6383283,0.6034764828352825,d,e
6054,1653489498.6383283,0.3391022740206435,c,b
2050,1653489498.6383283,0.05076410453800839,a,a
1454,1653489498.6383283,0.7078113669864697,e,a
3548,1653489498.6383283,0.31338046107249506,c,e
5171,1653489498.6383283,0.041574107324716225,a,b
8583,1653489498.6383283,0.2863778782577113,c,b
4594,1653489498.6383283,0.39451777516122777,b,b
6344,1653489498.6383283,0.030080576697029127,d,d
345,1653489498.6383283,0.7719801852977026,a,d
6464,1653489498.6383283,0.11017612218871142,e,c
8005,1653489498.6383283,0.08508508300566942,b,e
8591,1653489498.6383283,0.1840690467079843,c,b
5167,1653489498.6383283,0.20794383233667346,d,c
5629,1653489498.6383283,0.9732015830282625,b,d
8703,1653489498.6383283,0.6997077555428347,c,e
6008,1653489498.6383283,0.8621953414702477,b,b
4616,1653489498.6383283,0.07881519091781686,a,c
2399,1653489498.6383283,0.22372715436744606,c,a
7058,1653489498.6383283,0.2056520478219065,d,e
2893,1653489498.6383283,0.7052487758181393,d,a
7809,1653489498.6383283,0.8141310058870374,b,a
8932,1653489498.6383283,0.8676158609284502,b,e
8609,1653489498.6383283,0.3522464275180345,a,d
7477,1653489498.6383283,0.9400653079941866,e,c
1426,1653489498.6383283,0.6364271226306972,d,b
4182,1653489498.6383283,0.5826324875682514,b,c
5090,1653489498.6383283,0.17095353403101066,c,c
5841,1653489498.6383283,0.9201187822844443,a,d
7117,1653489498.6383283,0.3227066974208642,d,a
5778,1653489498.6383283,0.7009617714468963,e,b
801,1653489498.6383283,0.9830755120899669,e,d
4975,1653489498.6383283,0.32229878070253215,e,b
7052,1653489498.6383283,0.24535145810714742,d,c
8459,1653489498.6383283,0.2869484342580426,b,c
1625,1653489498.6388853,0.8596623386822614,b,a
4463,1653489498.6388853,0.9786567587999905,b,b
4548,1653489498.6388988,0.5706924055445932,c,c
834,1653489498.6388988,0.8477005646160328,d,a
6673,1653489498.6388988,0.43712675796284106,b,c
3627,1653489498.6388988,0.12371929642380664,d,e
9887,1653489498.6388988,0.8675312428981569,a,d
9768,1653489498.6388988,0.7607380664047224,b,e
7302,1653489498.6388988,0.4362698147144446,b,e
8759,1653489498.6388988,0.38613399554258543,c,d
2358,1653489498.6388988,0.9933505148253023,d,d
9935,1653489498.6388988,0.9148037064508842,e,d
7822,1653489498.6388988,0.44901508221970665,d,b
3838,1653489498.6388988,0.5918741921184818,d,e
9195,1653489498.6388988,0.5102709127276369,d,e
4010,1653489498.6388988,0.34095214663202933,c,b
2151,1653489498.6388988,0.4490302381238045,e,a
7590,1653489498.6388988,0.8405228438591794,c,e
9411,1653489498.6388988,0.13621254894778123,c,e
4344,1653489498.6388988,0.6683454913184359,c,e
6807,1653489498.6388988,0.3421186887278581,a,a
2560,1653489498.6388988,0.9080323141982116,d,d
3854,1653489498.6388988,0.006537962920711737,d,d
7849,1653489498.6388988,0.9376869624122706,a,e
8760,1653489498.6388988,0.6940344082902935,b,e
7197,1653489498.6388988,0.03265493969799993,e,d
1434,1653489498.6388988,0.5300203343736564,d,b
3788,1653489498.6388988,0.3281301073001197,c,e
1937,1653489498.6388988,0.2246871395561727,a,a
7841,1653489498.6388988,0.7847551863140269,b,e
9403,1653489498.6388988,0.31366776462085943,a,a
5375,1653489498.6388988,0.3384123012939757,b,d
1724,1653489498.6388988,0.571618155146936,a,d
6879,1653489498.6388988,0.5398125388184005,e,d
8753,1653489498.6388988,0.048571799618577494,a,b
7470,1653489498.6388988,0.9636494893890091,d,d
532,1653489498.6388988,0.12516645207919352,a,b
