id,dt,val,category_1,category_2
4999,1653435488.6357346,0.09175508035900826,e,a
6246,1653435488.6357346,0.779052637885713,c,b
2249,1653435488.6357346,0.6456677054896349,a,e
6454,1653435488.6357346,0.6244345191641094,d,b
1128,1653435488.6357346,0.5066145552563948,d,c
8699,1653435488.6357346,0.291931468972225,b,a
7429,1653435488.6357346,0.36677503714408066,b,d
7586,1653435488.6357346,0.05647012655002659,b,c
4513,1653435488.6357346,0.7824235421148374,e,d
7396,1653435488.6357346,0.23226274918319545,e,b
3203,1653435488.6357346,0.9696413753681427,b,b
5344,1653435488.6357346,0.059650347605158194,c,d
6822,1653435488.6357346,0.06555523202073099,c,b
7344,1653435488.6357346,0.7088746243811884,e,d
6289,1653435488.6357346,0.23061495682181843,e,d
2384,1653435488.6357346,0.7203825047770287,e,a
3052,1653435488.6357346,0.032632384280564475,b,c
6495,1653435488.6357346,0.06459577933264937,c,e
5481,1653435488.6357346,0.3418872935037687,a,c
1646,1653435488.6357346,0.9899774538832694,c,a
5189,1653435488.6357346,0.2261363209507289,a,c
9222,1653435488.6357346,0.5553543520037082,c,e
9036,1653435488.6357346,0.18617894710602045,b,d
3142,1653435488.6357346,0.0378016949209139,a,a
5434,1653435488.6357346,0.8179846479004586,c,c
6429,1653435488.6357346,0.36827679988951645,c,a
7072,1653435488.6357346,0.40095312832330954,a,d
4934,1653435488.6357346,0.47769193861826875,c,a
7016,1653435488.6357346,0.1981584026773996,b,c
9396,1653435488.6357346,0.07741292099535912,d,d
2586,1653435488.6357346,0.009696175976398158,c,c
5965,1653435488.6357346,0.10272064524424307,e,e
5448,1653435488.6357346,0.5926844733066151,c,d
9456,1653435488.6357346,0.4560883069831303,b,c
4694,1653435488.6357346,0.23180312208557863,e,e
3966,1653435488.6357346,0.17156261240637838,a,e
8122,1653435488.6357346,0.2570671856380935,b,a
8561,1653435488.6357346,0.5867232808641922,d,c
2994,1653435488.6357346,0.28251433417031346,c,e
5686,1653435488.6357346,0.8279203666019312,c,d
7412,1653435488.6357346,0.4842464357102453,a,e
8116,1653435488.6357346,0.1726958513741481,e,b
8903,1653435488.6357346,0.7356074306656908,e,a
9211,1653435488.6357346,0.9523444766169638,a,e
723,1653435488.6357346,0.6605329176863286,a,e
7311,1653435488.6357346,0.17460257205305507,e,a
2453,1653435488.6357346,0.4118237253203014,d,e
1394,1653435488.6357346,0.1239183389277515,a,e
4050,1653435488.6357346,0.15888263697472327,d,d
4026,1653435488.6357346,0.01238356171853261,d,a
7639,1653435488.6357346,0.9183578257463182,a,b
92,1653435488.6357346,0.5739174180111533,c,e
754,1653435488.6357346,0.8042152042839771,c,c
9173,1653435488.6357346,0.8275956506254728,b,e
6626,1653435488.6357346,0.4560192572929178,a,c
2731,1653435488.6357346,0.24790271529999874,c,c
1287,1653435488.6357346,0.5349136595703217,c,d
3692,1653435488.6357346,0.6975819831799336,c,a
5929,1653435488.6357346,0.49628506344342216,a,c
4670,1653435488.6357346,0.003122784303552173,a,b
4039,1653435488.6357346,0.9178800119185618,a,d
4506,1653435488.6357346,0.06433267797810482,b,d
9024,1653435488.6357346,0.4951898555833226,d,c
9013,1653435488.6357346,0.8731052374939646,c,e
2005,1653435488.6357346,0.5643957949946801,a,d
2086,1653435488.6357346,0.5866912670302598,d,a
5476,1653435488.6357346,0.9718169207071675,d,a
900,1653435488.6357346,0.20126610139852885,a,e
1239,1653435488.6357346,0.9363904413405566,a,b
2284,1653435488.6357346,0.033625277932304076,b,c
1095,1653435488.6357346,0.6254271164561761,a,d
9182,1653435488.6357346,0.5128024759595108,e,b
8049,1653435488.6357346,0.14850121236780944,d,e
6470,1653435488.6357346,0.14614939077066547,b,a
2575,1653435488.6357346,0.7200363957219811,d,a
9203,1653435488.6357346,0.3165821954676774,b,b
9114,1653435488.6357346,0.2752368668883446,d,b
3764,1653435488.6357346,0.5330619745069024,e,e
1637,1653435488.6357346,0.6261833133556438,c,d
1456,1653435488.6357346,0.012974670263665389,b,a
2297,1653435488.6357346,0.4263806730616495,b,a
1956,1653435488.6357346,0.4596075658639258,d,a
1123,1653435488.6357346,0.4384383741286997,b,b
6166,1653435488.6357346,0.6539419130389373,b,e
734,1653435488.6357346,0.7806314871684177,d,c
3915,1653435488.6357346,0.8090390194557718,d,b
6631,1653435488.6357346,0.42465291946848827,b,a
5305,1653435488.6357346,0.769281737662049,d,a
9823,1653435488.6357346,0.7430766038307771,d,e
3193,1653435488.6357346,0.055205974418350956,a,d
9905,1653435488.6357346,0.23162632671891747,e,d
5803,1653435488.6357346,0.7958174341958807,d,a
8645,1653435488.6357346,0.9305446212374954,c,e
8210,1653435488.6357346,0.6721802232666915,a,a
9395,1653435488.6357346,0.6434986037145273,c,d
3881,1653435488.6357346,0.7311557596022777,d,b
2229,1653435488.6357346,0.9792523246538649,d,c
4267,1653435488.6357346,0.8746094599387779,c,a
5286,1653435488.6357346,0.8466535339203765,a,a
1856,1653435488.6357346,0.8758129352093802,a,a
4707,1653435488.6357346,0.01408174832707676,a,b
5329,1653435488.6357346,0.3284786070515948,a,b
5440,1653435488.6357346,0.47468213659221226,e,d
495,1653435488.6357346,0.23146393614577465,d,c
7217,1653435488.6357346,0.5244810036199365,a,d
2473,1653435488.6357346,0.5788575126082844,a,b
8582,1653435488.6357346,0.3466434209767617,e,b
8698,1653435488.6357346,0.06185988633468764,c,d
935,1653435488.6357346,0.04824733188805541,a,b
8732,1653435488.6357346,0.6399172377729394,b,a
4702,1653435488.6357346,0.7121992997364951,a,a
49,1653435488.6357346,0.941994386772858,e,d
1808,1653435488.6357346,0.6037612916365983,d,e
7425,1653435488.6357346,0.004858539342744828,d,e
6583,1653435488.6357346,0.5521391054355932,a,e
439,1653435488.6357346,0.873756706345899,a,a
2783,1653435488.6357346,0.8685569358735968,d,e
5792,1653435488.6357346,0.9958587453231224,b,e
1259,1653435488.6357346,0.14161539965610637,b,d
5119,1653435488.6357346,0.10486900952311207,b,b
4889,1653435488.6357346,0.531573119376518,b,b
1391,1653435488.6357346,0.8346662585677312,a,c
9812,1653435488.6357346,0.31426932892657045,e,a
6745,1653435488.6357346,0.6546660870737785,a,b
2397,1653435488.6357346,0.5634144892992786,a,d
603,1653435488.6357346,0.06761316011217067,e,b
2302,1653435488.6357346,0.0928709681221892,d,b
6481,1653435488.6357346,0.6032718914044284,b,e
5588,1653435488.6357346,0.1829238889164697,b,b
4816,1653435488.636767,0.9955547030465911,a,d
6730,1653435488.636767,0.9657412405009554,c,e
765,1653435488.636767,0.7724388997836905,d,b
5930,1653435488.636767,0.09602778634021025,b,b
158,1653435488.636767,0.752292324546841,e,b
1545,1653435488.636767,0.9170495649341444,e,d
8745,1653435488.636767,0.042411053642676055,b,b
8336,1653435488.636767,0.6011037343679341,e,e
774,1653435488.636767,0.9110757283460605,c,d
7884,1653435488.636767,0.10655633706958789,e,c
5097,1653435488.636767,0.17611640971766607,e,d
4781,1653435488.636767,0.08903796294890876,c,c
6681,1653435488.636767,0.9958321774682719,e,d
4811,1653435488.636767,0.4431033212776866,d,b
6310,1653435488.636767,0.8556220396160003,a,a
5230,1653435488.636767,0.06885078185860816,a,e
749,1653435488.636767,0.8970825444653642,d,d
1504,1653435488.636767,0.8540932534278847,a,a
4115,1653435488.636767,0.2457331506776721,b,b
3071,1653435488.636767,0.8039538866722671,a,a
487,1653435488.636767,0.24703584310227822,e,a
7649,1653435488.636767,0.4208577605880892,a,e
9159,1653435488.636767,0.27638312201559956,b,b
2008,1653435488.636767,0.5056468298470688,b,b
559,1653435488.636767,0.5237870757247005,a,b
1908,1653435488.636767,0.537502991826346,c,d
9138,1653435488.636767,0.3712135373591836,b,e
842,1653435488.636767,0.2673977534884713,e,c
1701,1653435488.636767,0.8231303833419491,b,e
6315,1653435488.636767,0.8659791947058401,a,b
8405,1653435488.636767,0.9561392534431647,e,c
4496,1653435488.636767,0.8917896223388604,b,a
8634,1653435488.636767,0.6999794241770807,e,c
7955,1653435488.636767,0.7211843153856464,a,a
6317,1653435488.636767,0.1500157636266889,c,a
8000,1653435488.636767,0.36858177453861696,a,c
3938,1653435488.636767,0.7606710773011852,c,d
5333,1653435488.636767,0.62762638474753,c,b
7423,1653435488.636767,0.6369576924231408,b,e
6588,1653435488.636767,0.1654035018566964,b,d
3411,1653435488.636767,0.5537245126564938,e,d
6078,1653435488.636767,0.611185754497715,e,d
7802,1653435488.636767,0.443368892161937,e,a
1269,1653435488.636767,0.18649943147619097,d,b
8104,1653435488.636767,0.740831822115145,e,b
250,1653435488.636767,0.3843580045751068,b,b
769,1653435488.636767,0.3313064814276364,e,d
1444,1653435488.636767,0.0698380743948479,a,b
7996,1653435488.636767,0.9482935345677601,b,e
9574,1653435488.636767,0.2733577430756676,d,c
3368,1653435488.636767,0.8759895765262967,d,c
9488,1653435488.636767,0.11170451769498235,d,a
1543,1653435488.636767,0.7910382103267626,e,c
7543,1653435488.636767,0.943255801939722,c,a
8453,1653435488.636767,0.31531355068349354,b,d
9738,1653435488.636767,0.4952268171959797,c,c
3221,1653435488.636767,0.1694798293794626,e,a
8260,1653435488.636767,0.9572325357237816,d,e
7021,1653435488.636767,0.8489327023120721,a,e
4321,1653435488.636767,0.47419522631042543,a,e
7655,1653435488.636767,0.931302604799949,d,c
2233,1653435488.636767,0.25530866922737594,d,a
9615,1653435488.636767,0.15043363273065047,d,a
421,1653435488.636767,0.810414040300611,e,a
1321,1653435488.636767,0.28153061810253144,a,d
3953,1653435488.636767,0.14433846684072227,a,d
6254,1653435488.636767,0.2707354849242499,d,e
1906,1653435488.636767,0.17533838396030943,b,e
939,1653435488.636767,0.04276088557349256,d,b
432,1653435488.636767,0.5486671371026033,b,a
5122,1653435488.636767,0.10066161902696802,b,e
8730,1653435488.636767,0.6694573744340155,d,c
9986,1653435488.636767,0.6999979501113041,c,b
6550,1653435488.636767,0.04706433881867533,d,a
8595,1653435488.636767,0.23963720714965142,e,b
4515,1653435488.636767,0.7153126958627518,c,b
5994,1653435488.636767,0.29593617504030867,c,c
2816,1653435488.636767,0.4516011328695875,a,c
3427,1653435488.636767,0.3502057695863754,a,d
8782,1653435488.636767,0.46712255030342564,e,c
1136,1653435488.636767,0.5780850601953432,a,d
5600,1653435488.636767,0.07069240640678787,c,b
2409,1653435488.636767,0.43963772643843635,c,c
5650,1653435488.636767,0.15979705006592948,c,b
4214,1653435488.636767,0.5671365556800249,e,a
9918,1653435488.636767,0.1811841977246509,c,c
2701,1653435488.636767,0.7609631147741559,d,a
8982,1653435488.636767,0.2896985813649351,b,e
9139,1653435488.636767,0.7650202758076933,a,a
3306,1653435488.636767,0.38387376453568933,c,b
2992,1653435488.636767,0.39509657741551785,a,e
5093,1653435488.636767,0.46861770382681245,d,e
3721,1653435488.636767,0.1301171580082342,a,c
2261,1653435488.636767,0.27036327107837843,a,c
8830,1653435488.636767,0.4890784595654416,b,e
85,1653435488.636767,0.8255054637317232,a,d
7258,1653435488.636767,0.27702075849695695,d,d
6219,1653435488.636767,0.2415249339469916,b,c
6871,1653435488.636767,0.53804731680873,d,d
7857,1653435488.636767,0.908833812804704,d,d
2888,1653435488.636767,0.28945504320630566,d,a
5661,1653435488.636767,0.4759479921433809,e,e
6983,1653435488.636767,0.8738784441704971,d,e
4966,1653435488.636767,0.9039121900630791,a,a
7285,1653435488.636767,0.8426938010986326,e,d
1396,1653435488.636767,0.6201015700212357,d,d
935,1653435488.636767,0.13048175926178118,d,d
2770,1653435488.636767,0.2997643837342382,c,e
9526,1653435488.636767,0.17251140959170352,e,e
9517,1653435488.636767,0.35921004645464305,e,a
9442,1653435488.636767,0.6312451509973868,d,a
7487,1653435488.636767,0.5359399013694451,c,c
8177,1653435488.636767,0.6111563313381911,c,a
9387,1653435488.636767,0.9163521333806023,e,a
3444,1653435488.636767,0.23897478165664687,a,a
2715,1653435488.636767,0.3353245080655408,d,e
6033,1653435488.636767,0.7180421447248493,c,a
5650,1653435488.636767,0.17522065159119415,a,e
9053,1653435488.636767,0.42622166303334585,e,b
8418,1653435488.636767,0.8891860975063206,b,e
8988,1653435488.636767,0.3040199025080831,c,d
2555,1653435488.636767,0.29647172655538057,c,b
109,1653435488.636767,0.37348339705357125,d,c
5872,1653435488.636767,0.329698877591028,c,e
5337,1653435488.636767,0.46165158928144234,c,b
8606,1653435488.636767,0.6566501418091597,b,c
4265,1653435488.636767,0.14375361048535262,b,b
116,1653435488.636767,0.4431860895627947,d,b
3141,1653435488.636767,0.14646049603010758,b,d
978,1653435488.636767,0.7952525034210433,b,b
4954,1653435488.636767,0.5106844304709195,d,e
5580,1653435488.636767,0.32540967465675463,e,d
8260,1653435488.636767,0.17129682230431564,c,d
884,1653435488.636767,0.46760920514209536,b,e
2311,1653435488.636767,0.5491947404109527,d,e
499,1653435488.636767,0.2178042612703538,c,a
8668,1653435488.636767,0.4449977519540237,d,d
3462,1653435488.636767,0.2143504174233657,c,d
4817,1653435488.636767,0.022275719810958883,a,a
6943,1653435488.636767,0.9947780487299952,c,b
6195,1653435488.636767,0.9736654438573689,e,c
8765,1653435488.636767,0.44939282730284835,c,a
4535,1653435488.636767,0.5150668595587714,c,e
2956,1653435488.6377306,0.47477501840568215,e,c
5908,1653435488.6377306,0.4188892664993412,c,b
8688,1653435488.6377306,0.767718160550836,d,d
5018,1653435488.6377306,0.5891586805301677,a,c
4942,1653435488.6377306,0.41847092033660893,d,d
9554,1653435488.6377306,0.2251596862045362,a,c
7514,1653435488.6377306,0.9480615568464302,c,d
9800,1653435488.6377306,0.44253005877830887,c,c
4775,1653435488.6377306,0.6489265767286487,d,e
1182,1653435488.6377306,0.0645428843190341,a,e
2172,1653435488.6377306,0.8773785687084869,d,c
4248,1653435488.6377306,0.7630154737953841,b,d
5190,1653435488.6377306,0.9602095638629479,b,e
7471,1653435488.6377306,0.006427639143735453,b,a
6738,1653435488.6377306,0.6275648512340136,b,e
7740,1653435488.6377306,0.3572698478659342,b,a
4349,1653435488.6377306,0.3896659867072868,e,b
1655,1653435488.6377306,0.8862753891225393,b,d
4261,1653435488.6377306,0.2318741148457807,d,c
5912,1653435488.6377306,0.8356233777874253,d,c
1725,1653435488.6377306,0.46049427604539594,d,e
4004,1653435488.6377306,0.9810819300656212,b,e
7510,1653435488.6377306,0.20837748265427525,b,c
1820,1653435488.6377306,0.1933998452249831,d,d
6496,1653435488.6377306,0.28798997287116546,d,d
1661,1653435488.6377306,0.43667255191911014,a,d
7587,1653435488.6377306,0.9128997372816929,e,c
6088,1653435488.6377306,0.872305245125281,b,c
8561,1653435488.6377306,0.25794434369967045,a,a
9004,1653435488.6377306,0.5171573883109221,a,a
3065,1653435488.6377306,0.2279880692092099,a,e
8387,1653435488.6377306,0.9379970323559527,b,c
2174,1653435488.6377306,0.46889453693887273,e,d
1051,1653435488.6377306,0.6904822258938684,a,e
8469,1653435488.6377306,0.5523841074391521,b,e
7509,1653435488.6377306,0.5256339563233376,d,a
1962,1653435488.6377306,0.5238044977984417,c,c
7720,1653435488.6377306,0.5619342598788685,b,b
4288,1653435488.6377306,0.8333476563800715,e,e
7630,1653435488.6377306,0.277868484917314,e,b
6171,1653435488.6377306,0.9500135803384522,d,b
7724,1653435488.6377306,0.880249841206225,b,c
7645,1653435488.6377306,0.853879879603093,e,e
4972,1653435488.6377306,0.8178103758831696,a,b
7762,1653435488.6377306,0.7657436849982651,b,b
3680,1653435488.6377306,0.18798285782430357,e,e
9173,1653435488.6377306,0.5511732067701833,c,d
1827,1653435488.6377306,0.5774637546153311,b,e
6331,1653435488.6377306,0.5191787498608582,a,e
6518,1653435488.6377306,0.9811119905417419,a,b
6839,1653435488.6377306,0.3971564248770567,b,b
3346,1653435488.6377306,0.36556894555951747,d,c
1172,1653435488.6377306,0.9753019062230859,c,c
3337,1653435488.6377306,0.8561533788310045,e,a
4078,1653435488.6377306,0.3201921013237282,b,c
3031,1653435488.6377306,0.7837425186256328,e,c
2368,1653435488.6377306,0.13050912849892904,c,a
4341,1653435488.6377306,0.9946048186310463,e,e
4368,1653435488.6377306,0.954819688401062,c,b
3250,1653435488.6377306,0.1650040020501049,d,b
1842,1653435488.6377306,0.6410686771029349,d,d
9551,1653435488.6377306,0.620796366873972,d,a
280,1653435488.6377306,0.924342414026607,c,a
6009,1653435488.6377306,0.6111006988556561,b,c
4508,1653435488.6377306,0.24162542607674453,a,b
1862,1653435488.6377306,0.3798072869995919,c,b
7620,1653435488.6377306,0.4482035246477206,a,c
9040,1653435488.6377306,0.24600299227918465,e,d
6943,1653435488.6377306,0.10731746324995095,a,b
5967,1653435488.6377306,0.8701189726085579,e,d
2536,1653435488.6377306,0.34988117064594415,b,c
4821,1653435488.6377306,0.139000415720411,c,e
1202,1653435488.6377306,0.013825809205909367,a,b
127,1653435488.6377306,0.4274318620679115,b,b
8597,1653435488.6377306,0.3726158810439535,b,d
7876,1653435488.6377306,0.8785442512784565,c,b
9372,1653435488.6377306,0.6535348932177169,a,c
2361,1653435488.6377306,0.695258484277479,b,e
7213,1653435488.6377306,0.4769764836802177,c,b
5712,1653435488.6377306,0.1270024783503132,d,c
2323,1653435488.6377306,0.2296709020122797,a,c
118,1653435488.6377306,0.5899908508738188,c,e
8642,1653435488.6377306,0.4762875056592123,a,e
3375,1653435488.6377306,0.27512033145926984,e,b
2184,1653435488.6377306,0.9910901744941886,e,c
452,1653435488.6377306,0.06271871189926936,a,d
9126,1653435488.6377306,0.6825487882373722,b,a
3042,1653435488.6377306,0.9909806492631178,e,c
3780,1653435488.6377306,0.2625547235342436,e,e
8642,1653435488.6377306,0.8473334469030709,b,c
1348,1653435488.6377306,0.6481595218049231,e,d
2381,1653435488.6377306,0.4106093554218736,d,e
5368,1653435488.6377306,0.5089255484636608,d,c
34,1653435488.6377306,0.09191473329232991,b,d
6245,1653435488.6377306,0.2684375536636925,a,d
8700,1653435488.6377306,0.6324793513377921,d,b
7578,1653435488.6377306,0.008407028141482975,c,c
2264,1653435488.6377306,0.6449221066153753,a,d
2442,1653435488.6377306,0.672568177331462,a,c
6342,1653435488.6377306,0.10763131006930882,b,c
931,1653435488.6377306,0.7204688998129981,c,b
1587,1653435488.6377306,0.7409534217901244,e,d
4903,1653435488.6377306,0.9754001372833265,d,c
7870,1653435488.6377306,0.9953595148784852,e,d
4441,1653435488.6377306,0.5051325777314304,e,a
2884,1653435488.6377306,0.340500618887986,c,b
3029,1653435488.6387265,0.333546821780329,c,b
5952,1653435488.6387265,0.6393357491603849,e,c
5475,1653435488.6387265,0.905860025106561,d,e
6384,1653435488.6387491,0.46094901856290926,e,c
3798,1653435488.6387491,0.1010532026231794,e,e
7713,1653435488.6387491,0.7833476248054498,a,e
4564,1653435488.6387491,0.03583788547618583,b,a
5035,1653435488.6387491,0.8603424937621069,d,d
8730,1653435488.6387491,0.7214275457049515,c,e
2549,1653435488.6387491,0.9780158237802332,e,c
2441,1653435488.6387491,0.6286750737964167,c,e
9569,1653435488.6387491,0.7970288623372681,e,c
8995,1653435488.6387491,0.22372819339793215,a,a
5558,1653435488.6387491,0.3500344246410976,c,e
5814,1653435488.6387491,0.6914390601579609,b,a
289,1653435488.6387491,0.7568475293159008,e,a
5852,1653435488.6387491,0.2241117297513504,b,c
6539,1653435488.6387491,0.7623549608450951,b,a
4663,1653435488.6387491,0.8125812935809558,d,e
3509,1653435488.6387491,0.2526932340489202,c,b
7403,1653435488.6387491,0.3437188150307381,d,a
3457,1653435488.6387491,0.22787238706900637,e,b
7514,1653435488.6387491,0.1586733517653881,e,b
4353,1653435488.6387491,0.6331266671592242,e,d
589,1653435488.6387491,0.21551132003693885,c,b
5843,1653435488.6387491,0.3300109915862649,c,b
9462,1653435488.6387491,0.9556061096844398,a,e
8639,1653435488.6387491,0.5897121502382427,c,d
653,1653435488.6387491,0.8434502889582164,a,e
9962,1653435488.6387491,0.8258212965058632,d,b
7508,1653435488.6387491,0.6917018895090822,e,e
282,1653435488.6387491,0.40720432425767183,e,a
5114,1653435488.6387491,0.16522642661911058,e,d
3887,1653435488.6387491,0.20588668792972953,c,c
5268,1653435488.6387491,0.10655522954963015,a,a
8786,1653435488.6387491,0.3222833310893396,a,b
1106,1653435488.6387491,0.5214438370279642,c,b
805,1653435488.6387491,0.9258787543020721,c,b
6193,1653435488.6387491,0.5748059843393989,b,e
9202,1653435488.6387491,0.8264807363291176,a,a
8559,1653435488.6387491,0.4165315087003437,e,d
3832,1653435488.6387491,0.8840071025363334,c,d
4783,1653435488.6387491,0.582509325230337,a,d
3712,1653435488.6387491,0.34395580215262367,b,d
884,1653435488.6387491,0.4509513241193813,a,c
1608,1653435488.6387491,0.687661765161866,e,b
5045,1653435488.6387491,0.18816512026532095,d,b
8,1653435488.6387491,0.06182975739358798,c,a
1346,1653435488.6387491,0.3176146241893356,e,e
4769,1653435488.6387491,0.8923038998378123,b,c
3318,1653435488.6387491,0.6785294009775595,c,e
4629,1653435488.6387491,0.5735600631040352,b,d
8029,1653435488.6387491,0.6905528845415726,a,b
6935,1653435488.6387491,0.8567307347920294,b,b
6760,1653435488.6387491,0.11015582416023761,a,d
3755,1653435488.6387491,0.5416906002605049,c,a
1851,1653435488.6387491,0.09463984476217036,a,b
896,1653435488.6387491,0.7121594611813593,c,e
598,1653435488.6387491,0.5904900452317456,c,e
5076,1653435488.6387491,0.8528709383087687,e,d
674,1653435488.6387491,0.25445355703951755,d,d
8692,1653435488.6387491,0.1728945882596039,d,b
71,1653435488.6387491,0.5609997682988735,c,a
8117,1653435488.6387491,0.08169440697874508,c,b
6088,1653435488.6387491,0.5022002170699529,b,c
4369,1653435488.6387491,0.41689962594292984,b,d
1255,1653435488.6387491,0.5131586094290856,a,e
2835,1653435488.6387491,0.4306431189048926,e,d
2630,1653435488.6387491,0.30002467015223255,e,a
7128,1653435488.6387491,0.21735384377117728,d,b
1998,1653435488.6387491,0.5267070428193243,c,d
8297,1653435488.6387491,0.5106773873347659,a,e
4438,1653435488.6387491,0.3477360219750809,e,e
6397,1653435488.6387491,0.13777184487450467,a,c
6881,1653435488.6387491,0.32043947766905445,a,a
7074,1653435488.6387491,0.926243592412929,b,e
519,1653435488.6387491,0.9371773362590982,c,c
5905,1653435488.6387491,0.8775699725531989,d,c
7035,1653435488.6387491,0.682783862688868,d,d
8807,1653435488.6387491,0.5142868521683165,c,c
2574,1653435488.6387491,0.417882669588557,d,a
3960,1653435488.6387491,0.7746185529922441,c,c
3957,1653435488.6387491,0.9345989971636436,d,c
933,1653435488.6387491,0.166152861353148,c,e
1602,1653435488.6387491,0.27358035780057555,e,a
4799,1653435488.6387491,0.9931311170507449,b,e
170,1653435488.6387491,0.3167848804026471,b,d
1575,1653435488.6387491,0.007164078820561803,d,c
5258,1653435488.6387491,0.029516633243514834,c,d
9160,1653435488.6387491,0.5080811615725256,a,b
8987,1653435488.6387491,0.8740716641036753,d,b
9270,1653435488.6387491,0.6270832334244826,e,d
7594,1653435488.6387491,0.0625455555372515,e,a
9306,1653435488.6387491,0.9697041633744489,e,d
9700,1653435488.6387491,0.2364565537182376,b,d
7439,1653435488.6387491,0.9173167305190653,a,d
5216,1653435488.6387491,0.7429562712075604,b,b
5483,1653435488.6387491,0.3215508532332647,b,d
2368,1653435488.6387491,0.15858499465374998,b,a
8804,1653435488.6387491,0.9863122752504401,b,a
9535,1653435488.6387491,0.7438198525030632,a,c
4671,1653435488.6387491,0.9392207622066125,c,c
6687,1653435488.6387491,0.26790255476020364,e,e
257,1653435488.6387491,0.7690778327885154,a,a
7953,1653435488.6387491,0.06415742279474357,c,d
913,1653435488.6387491,0.7748009720324508,b,c
2499,1653435488.6387491,0.6921226975200356,b,b
1368,1653435488.6387491,0.6558020638462134,d,e
2566,1653435488.6387491,0.9854864802066561,b,e
7981,1653435488.6387491,0.694610997784522,b,c
2916,1653435488.6387491,0.871413937328479,b,a
7739,1653435488.6387491,0.4755509448481614,c,d
2997,1653435488.6387491,0.45256082647847284,c,d
7923,1653435488.6387491,0.2462865396185191,d,a
2121,1653435488.6387491,0.07070759872684129,c,a
3846,1653435488.6387491,0.10533166428807639,d,a
710,1653435488.6387491,0.9292301227273676,c,a
7789,1653435488.6387491,0.8617874557855845,b,b
4098,1653435488.6387491,0.14994163680240213,b,e
6878,1653435488.6387491,0.7376956948963992,e,c
4555,1653435488.6387491,0.3874168518275385,a,e
5908,1653435488.6387491,0.5969680099561511,d,a
8812,1653435488.6387491,0.5036317200884184,a,c
1704,1653435488.6387491,0.7477169654844977,c,e
7477,1653435488.6387491,0.27791512803849416,e,c
8561,1653435488.6387491,0.02042631033378317,a,b
4628,1653435488.6387491,0.7147953097795605,c,a
6105,1653435488.6387491,0.2591320879047655,c,d
8901,1653435488.6387491,0.24492004696268588,b,b
4482,1653435488.6387491,0.010057912186252516,d,d
9230,1653435488.6387491,0.660674597014885,b,b
4262,1653435488.6387491,0.5847892112533333,a,c
329,1653435488.6387491,0.8312226295307072,e,d
4810,1653435488.6387491,0.12985410705454636,d,c
3179,1653435488.6387491,0.7387649218323014,c,d
7991,1653435488.6387491,0.9529653704865503,c,e
9775,1653435488.6387491,0.9236810596717893,a,a
2416,1653435488.6387491,0.6398389691825763,d,a
4475,1653435488.6387491,0.8876300021119742,b,d
7375,1653435488.6387491,0.6378035069701585,a,a
2363,1653435488.6387491,0.49084200234343234,c,a
3065,1653435488.6387491,0.8388904820673645,c,e
1599,1653435488.6387491,0.11754827135980739,e,b
3928,1653435488.6387491,0.6952453475844799,c,e
1213,1653435488.6387491,0.9406920415122707,e,a
6829,1653435488.6387491,0.3244268772566179,c,a
8674,1653435488.6387491,0.30689403227811374,c,c
475,1653435488.6387491,0.49793405991896833,e,a
7822,1653435488.6387491,0.961009523296896,b,e
